Date,Month,Day,Day_of_week,Hour,Price,Min_Price,Max_Price,Last_Price,Vol_Sale,Vol_Buy,Decl_Sale,Decl_Buy
10 - 22,10,22,3,9,6900.0,6900.0,6900.0,6900.0,88.5,88.5,88.5,932.3
10 - 22,10,22,3,10,6900.0,6900.0,6900.0,6900.0,94.9,94.9,94.9,964.1
10 - 22,10,22,3,11,6714.78,6392.0,6900.0,6900.0,344.3,344.3,344.3,952.1
10 - 22,10,22,3,12,2737.56,1799.66,5600.0,5600.0,378.3,378.3,397.8,1541.0
10 - 22,10,22,3,13,3615.72,3323.0,5600.0,3450.0,703.0,703.0,769.5,865.9
10 - 22,10,22,3,14,3612.6,3323.0,5600.0,3410.01,630.7,630.7,650.4,1211.7
10 - 22,10,22,3,15,4576.17,4175.0,5600.0,4510.04,656.0,656.0,678.5,1409.0
10 - 22,10,22,3,16,5569.17,5490.0,5600.0,5600.0,765.2,765.2,793.8,1367.1
10 - 22,10,22,3,17,5600.0,5600.0,5600.0,5600.0,526.1,526.1,526.1,991.5
10 - 22,10,22,3,18,11326.69,8300.0,15000.0,8300.0,926.4,926.4,1165.2,2173.0
10 - 22,10,22,3,19,11966.83,9600.0,15000.0,9600.0,873.6,873.6,1435.2,1322.9
10 - 22,10,22,3,20,14981.15,13905.0,15000.0,13905.0,830.9,830.9,1177.4,1309.5
10 - 22,10,22,3,21,14891.17,14500.0,15000.0,14899.53,797.0,797.0,894.1,1773.6
10 - 22,10,22,3,22,10687.72,5200.0,15000.0,5200.0,800.7,800.7,895.8,1407.1
10 - 22,10,22,3,23,7299.62,6000.0,15000.0,7000.0,687.1,687.1,785.3,1935.9
10 - 22,10,22,3,24,5430.12,4890.0,6900.0,4918.0,469.0,469.0,565.7,962.3
10 - 23,10,23,4,1,5529.72,4999.0,5600.0,5598.99,105.3,105.3,357.5,115.6
10 - 23,10,23,4,2,5534.96,4999.0,5595.02,5594.94,96.3,96.3,455.1,112.7
10 - 23,10,23,4,3,5510.34,4999.0,5588.63,5577.98,85.1,85.1,717.1,96.0
10 - 23,10,23,4,4,5510.4,4472.83,5590.96,5586.97,76.9,76.9,1143.4,87.7
10 - 23,10,23,4,5,5522.75,4999.0,5592.07,5588.96,71.2,71.2,1123.7,80.4
10 - 23,10,23,4,6,5542.14,4999.0,5600.0,5599.9,100.2,100.2,509.4,108.7
10 - 23,10,23,4,7,5520.35,4999.0,5600.0,5586.69,98.4,98.4,292.0,106.0
10 - 23,10,23,4,8,6898.42,6894.16,6900.0,6894.16,437.8,437.8,477.8,653.0
10 - 23,10,23,4,9,6875.8,6397.84,6900.0,6900.0,846.7,846.7,997.3,1305.8
10 - 23,10,23,4,10,6898.91,6840.0,6900.0,6878.99,564.7,564.7,885.3,707.1
10 - 23,10,23,4,11,6829.28,6000.0,6900.0,6000.0,136.8,136.8,1537.4,170.5
10 - 23,10,23,4,12,4264.88,2212.0,4424.0,2214.0,146.6,146.6,971.3,177.3
10 - 23,10,23,4,13,1814.96,1000.0,5600.0,1300.0,686.3,686.3,1182.5,696.2
10 - 23,10,23,4,14,1943.51,412.0,5600.0,412.0,535.0,535.0,1359.1,560.7
10 - 23,10,23,4,15,2946.37,1027.0,2995.0,1027.0,610.3,610.3,1132.4,628.5
10 - 23,10,23,4,16,3417.07,1027.0,3455.0,1027.0,626.7,626.7,1147.2,646.5
10 - 23,10,23,4,17,4793.47,4741.0,5600.0,5498.99,576.8,576.8,786.8,702.8
10 - 23,10,23,4,18,8993.01,5599.0,9345.0,9274.95,536.0,536.0,1895.8,644.8
10 - 23,10,23,4,19,14606.9,10902.0,15000.0,13000.0,588.8,588.8,1349.6,612.6
10 - 23,10,23,4,20,14594.97,7005.0,15000.0,13499.0,626.8,626.8,1261.6,652.0
10 - 23,10,23,4,21,14593.56,7007.1,15000.0,7007.1,658.0,658.0,1158.5,682.7
10 - 23,10,23,4,22,8848.7,6003.0,9190.0,8946.0,681.1,681.1,4190.1,823.6
10 - 23,10,23,4,23,3157.86,1000.0,6450.0,6000.0,810.1,810.1,2029.6,1193.5
10 - 23,10,23,4,24,4060.93,3500.0,6900.0,4000.0,822.3,822.3,935.6,894.9
10 - 24,10,24,5,1,5582.33,5000.0,5600.0,5600.0,132.5,132.5,135.5,153.9
10 - 24,10,24,5,2,3725.71,3000.0,3780.0,3780.0,157.3,157.3,171.6,173.6
10 - 24,10,24,5,3,3502.14,3000.0,3684.8,3681.98,94.6,94.6,777.0,99.6
10 - 24,10,24,5,4,1994.82,1600.0,2000.0,1997.87,119.2,119.2,243.8,137.1
10 - 24,10,24,5,5,2627.38,2450.0,2640.4,2640.4,148.6,148.6,252.6,191.1
10 - 24,10,24,5,6,3434.28,2850.0,3592.0,3592.0,118.3,118.3,579.1,150.4
10 - 24,10,24,5,7,2510.13,1490.0,5600.0,1751.0,139.4,139.4,157.9,759.7
10 - 24,10,24,5,8,6623.18,6000.0,6894.08,6687.0,87.0,87.0,943.4,119.1
10 - 24,10,24,5,9,6897.59,6892.0,6900.0,6900.0,464.7,464.7,559.7,594.9
10 - 24,10,24,5,10,6899.28,6896.83,6900.0,6900.0,469.9,469.9,578.6,659.0
10 - 24,10,24,5,11,6893.71,6000.0,6900.0,6894.99,258.3,258.3,702.5,276.9
10 - 24,10,24,5,12,5494.93,4511.0,5600.0,5484.27,297.7,297.7,906.0,318.1
10 - 24,10,24,5,13,5030.74,2049.2,5200.0,5110.0,269.3,269.3,1468.0,318.2
10 - 24,10,24,5,14,3941.6,2000.0,4950.0,3967.0,387.7,387.7,798.4,480.5
10 - 24,10,24,5,15,3786.78,2223.0,3960.0,3954.7,162.7,162.7,663.0,220.0
10 - 24,10,24,5,16,3954.77,3002.0,5000.0,4000.0,265.4,265.4,397.9,290.2
10 - 24,10,24,5,17,5361.24,4580.0,5549.99,5548.0,173.7,173.7,1104.0,198.8
10 - 24,10,24,5,18,5091.88,3000.0,5689.0,3000.0,205.1,205.1,8239.5,256.9
10 - 24,10,24,5,19,11236.18,4800.0,11849.0,4800.0,188.9,188.9,2124.4,233.2
10 - 24,10,24,5,20,12260.43,5247.0,12849.0,5247.0,187.3,187.3,1578.7,231.9
10 - 24,10,24,5,21,13547.78,11000.0,13986.0,13978.94,175.0,175.0,1890.8,225.5
10 - 24,10,24,5,22,6539.42,849.0,7242.0,2900.0,175.9,175.9,6210.4,513.7
10 - 24,10,24,5,23,3786.74,2501.0,15000.0,3000.0,521.4,521.4,1101.7,1008.1
10 - 24,10,24,5,24,2529.81,2400.0,3400.0,2513.0,243.9,243.9,403.0,883.3
10 - 25,10,25,6,1,1031.48,940.0,1500.0,1000.0,365.9,365.9,427.6,408.4
10 - 25,10,25,6,2,3888.64,3780.0,5600.0,3871.0,241.8,241.8,326.7,489.5
10 - 25,10,25,6,3,4041.87,3960.0,5600.0,3969.0,289.4,289.4,332.9,361.8
10 - 25,10,25,6,4,3790.49,2970.0,5600.0,3699.99,262.1,262.1,337.4,297.3
10 - 25,10,25,6,5,1717.1,1576.0,2150.0,2150.0,270.9,270.9,465.5,539.0
10 - 25,10,25,6,6,789.36,476.0,2200.0,2200.0,263.5,263.5,324.7,480.3
10 - 25,10,25,6,7,114.08,10.0,999.0,999.0,362.2,362.2,438.8,548.4
10 - 25,10,25,6,8,1897.58,1530.09,1900.0,1900.0,584.3,584.3,651.3,649.3
10 - 25,10,25,6,9,2192.41,1763.2,2200.23,2200.04,400.6,400.6,423.7,791.5
10 - 25,10,25,6,10,1474.09,945.0,1497.0,1477.0,683.9,683.9,961.8,756.5
10 - 25,10,25,6,11,192.06,10.0,220.0,200.0,783.6,783.6,1695.2,929.9
10 - 25,10,25,6,12,89.77,10.0,100.0,100.0,693.5,693.5,2755.4,819.9
10 - 25,10,25,6,13,91.63,10.0,100.0,100.0,558.7,558.7,1773.6,602.6
10 - 25,10,25,6,14,92.96,10.0,100.0,100.0,537.7,537.7,2886.9,579.3
10 - 25,10,25,6,15,94.61,10.0,100.0,100.0,528.0,528.0,2175.3,578.0
10 - 25,10,25,6,16,1097.95,499.99,1250.0,1249.98,323.1,323.1,1601.1,394.1
10 - 25,10,25,6,17,4052.04,1500.0,5600.0,1500.0,321.6,321.6,417.6,344.8
10 - 25,10,25,6,18,11197.95,9000.0,14997.0,10996.95,236.9,236.9,614.9,280.1
10 - 25,10,25,6,19,14832.9,13994.93,15000.0,14898.29,108.8,108.8,716.4,150.2
10 - 25,10,25,6,20,14626.82,6955.0,15000.0,6955.0,164.2,164.2,519.9,177.2
10 - 25,10,25,6,21,14953.64,12010.1,15000.0,14939.9,220.5,220.5,385.8,319.0
10 - 25,10,25,6,22,14590.59,8939.24,15000.0,8939.24,153.0,153.0,565.3,177.7
10 - 25,10,25,6,23,10828.62,8016.0,11000.0,10989.9,156.2,156.2,675.8,240.8
10 - 25,10,25,6,24,6825.91,5516.11,6900.0,6877.0,90.7,90.7,744.2,116.8
10 - 26,10,26,7,1,3797.23,1000.0,5550.0,1000.0,38.5,38.5,538.5,60.3
10 - 26,10,26,7,2,3821.17,1100.0,4767.0,4587.0,36.8,36.8,379.5,82.5
10 - 26,10,26,7,3,3589.19,1003.0,4767.0,2799.0,43.6,43.6,604.1,82.6
10 - 26,10,26,7,4,3933.51,1551.0,4499.0,3970.0,214.2,214.2,421.2,246.6
10 - 26,10,26,7,5,3744.6,1510.0,4499.0,3780.0,175.8,175.8,500.5,197.2
10 - 26,10,26,7,6,3870.29,1410.0,4499.0,3126.0,235.5,235.5,413.3,252.6
10 - 26,10,26,7,7,2859.8,50.0,5596.0,3100.0,188.3,188.3,340.0,220.3
10 - 26,10,26,7,8,78.43,11.0,650.0,72.0,355.1,355.1,672.7,411.6
10 - 26,10,26,7,9,654.7,100.0,1450.0,650.0,384.4,384.4,1263.8,439.9
10 - 26,10,26,7,10,1229.6,80.0,1502.0,100.0,243.0,243.0,1458.6,260.3
10 - 26,10,26,7,11,90.84,10.0,100.0,98.98,358.8,358.8,1103.4,376.3
10 - 26,10,26,7,12,14.92,10.0,449.0,400.0,290.5,290.5,1094.2,391.3
10 - 26,10,26,7,13,11.68,10.0,150.0,10.0,365.3,365.3,1275.7,370.1
10 - 26,10,26,7,14,15.19,10.0,150.0,11.05,331.9,331.9,1067.7,382.5
10 - 26,10,26,7,15,100.64,50.0,495.0,100.01,351.9,351.9,671.8,501.4
10 - 26,10,26,7,16,205.92,52.0,498.99,498.99,202.4,202.4,591.1,596.9
10 - 26,10,26,7,17,4333.15,4100.0,5599.0,5000.0,188.8,188.8,322.1,562.5
10 - 26,10,26,7,18,5573.72,5515.92,5600.0,5599.98,251.6,251.6,321.0,512.2
10 - 26,10,26,7,19,14837.07,12000.0,15000.0,14950.6,279.8,279.8,671.0,359.2
10 - 26,10,26,7,20,14786.5,12027.0,15000.0,14899.83,257.4,257.4,1018.2,298.1
10 - 26,10,26,7,21,14317.77,6907.0,15000.0,14893.95,198.5,198.5,736.9,239.7
10 - 26,10,26,7,22,14493.88,10200.0,15000.0,14900.9,196.9,196.9,831.8,249.0
10 - 26,10,26,7,23,13047.34,6700.0,14899.53,14899.0,156.9,156.9,640.1,211.7
10 - 26,10,26,7,24,5893.23,3900.0,6790.0,6627.0,181.5,181.5,662.2,457.3
10 - 26,10,26,7,25,4126.1,3999.0,6900.0,3999.0,203.1,203.1,348.6,533.2
10 - 27,10,27,1,1,3779.9,3500.0,4780.0,3780.0,180.4,180.4,243.8,201.7
10 - 27,10,27,1,2,3742.94,3580.0,3780.0,3772.99,144.6,144.6,407.6,178.5
10 - 27,10,27,1,3,3468.37,3334.0,3534.0,3530.99,114.6,114.6,506.6,146.2
10 - 27,10,27,1,4,371.8,100.0,1500.0,181.0,158.4,158.4,357.0,327.6
10 - 27,10,27,1,5,1005.53,900.0,1500.0,1500.0,87.2,87.2,272.9,225.3
10 - 27,10,27,1,6,1949.33,1605.0,2534.0,2534.0,74.2,74.2,195.2,485.7
10 - 27,10,27,1,7,185.48,52.0,1500.0,1500.0,180.6,180.6,263.9,375.5
10 - 27,10,27,1,8,4889.39,4802.0,6900.0,4899.99,145.6,145.6,242.0,187.4
10 - 27,10,27,1,9,6842.91,6000.0,6900.0,6898.9,209.7,209.7,292.2,222.7
10 - 27,10,27,1,10,6859.83,6000.0,6900.0,6899.99,331.3,331.3,421.6,359.6
10 - 27,10,27,1,11,6830.13,6000.0,6900.0,6872.77,274.1,274.1,778.1,287.6
10 - 27,10,27,1,12,4207.66,3000.0,5597.0,3176.0,338.6,338.6,457.4,438.6
10 - 27,10,27,1,13,949.66,102.0,5100.0,5100.0,325.2,325.2,379.7,682.3
10 - 27,10,27,1,14,2249.11,948.0,5600.0,5544.0,297.5,297.5,433.1,1311.0
10 - 27,10,27,1,15,4784.46,4500.0,5600.0,4645.91,264.3,264.3,383.5,362.1
10 - 27,10,27,1,16,5365.53,4500.0,5541.87,5508.99,216.1,216.1,536.6,254.5
10 - 27,10,27,1,17,5561.54,5400.0,5600.0,5599.99,308.7,308.7,416.7,341.5
10 - 27,10,27,1,18,8505.19,6640.0,15000.0,8279.5,337.0,337.0,594.6,405.8
10 - 27,10,27,1,19,14664.01,13301.0,14897.55,14590.0,169.6,169.6,741.5,276.0
10 - 27,10,27,1,20,14692.81,13799.0,14898.88,14310.0,160.0,160.0,924.9,217.0
10 - 27,10,27,1,21,14857.44,14500.0,15000.0,14744.9,155.9,155.9,457.9,201.4
10 - 27,10,27,1,22,10862.77,9000.0,11000.0,10774.9,152.1,152.1,488.5,190.0
10 - 27,10,27,1,23,5136.01,3000.0,12788.88,3998.0,274.7,274.7,747.3,676.8
10 - 27,10,27,1,24,2723.98,1880.0,6887.72,2990.94,242.8,242.8,397.0,930.3
10 - 28,10,28,2,1,362.01,230.0,1500.0,250.0,238.5,238.5,404.7,409.4
10 - 28,10,28,2,2,3395.71,3300.1,3500.0,3399.99,204.7,204.7,279.3,280.1
10 - 28,10,28,2,3,3200.05,3100.0,3221.0,3100.0,176.8,176.8,284.5,201.1
10 - 28,10,28,2,4,3962.47,3870.0,4001.0,3969.91,168.5,168.5,349.9,198.9
10 - 28,10,28,2,5,3933.89,2382.0,4001.0,2382.0,149.5,149.5,347.6,174.8
10 - 28,10,28,2,6,5120.04,4404.1,5199.0,4404.1,85.2,85.2,943.2,113.3
10 - 28,10,28,2,7,4185.8,2541.0,4256.0,2541.0,113.0,113.0,193.5,153.3
10 - 28,10,28,2,8,4922.74,4000.0,5048.88,4997.69,103.6,103.6,236.2,127.8
10 - 28,10,28,2,9,6340.6,5552.0,6450.0,6444.0,95.7,95.7,494.8,138.2
10 - 28,10,28,2,10,4789.44,2450.0,4952.0,4899.0,114.8,114.8,393.3,138.7
10 - 28,10,28,2,11,4709.33,3500.0,6900.0,4399.99,181.1,181.1,409.2,234.9
10 - 28,10,28,2,12,4155.0,3920.0,5600.0,3968.0,226.2,226.2,537.2,244.2
10 - 28,10,28,2,13,4223.29,2099.0,5600.0,2099.0,275.7,275.7,704.6,299.3
10 - 28,10,28,2,14,4762.96,960.0,5400.0,4899.0,234.1,234.1,517.1,318.1
10 - 28,10,28,2,15,5458.3,3880.02,5600.0,3880.02,193.1,193.1,592.9,251.4
10 - 28,10,28,2,16,5455.42,4432.53,5540.67,4432.53,165.0,165.0,663.0,225.9
10 - 28,10,28,2,17,5567.33,5453.21,5600.0,5599.0,150.6,150.6,451.4,327.3
10 - 28,10,28,2,18,14675.56,12000.0,14897.85,14877.79,169.7,169.7,892.4,191.7
10 - 28,10,28,2,19,11574.83,9001.1,11839.99,11000.0,134.5,134.5,745.4,190.3
10 - 28,10,28,2,20,9757.68,7105.5,10000.0,7105.5,146.9,146.9,696.9,172.6
10 - 28,10,28,2,21,9687.42,8000.0,9800.0,9200.0,175.5,175.5,599.7,236.9
10 - 28,10,28,2,22,8105.71,4150.0,8300.0,4150.0,136.4,136.4,523.9,154.8
10 - 28,10,28,2,23,5466.47,4000.0,5550.0,5399.0,214.9,214.9,623.3,240.7
10 - 28,10,28,2,24,4311.46,3905.0,6890.0,3924.0,252.2,252.2,511.6,530.9
10 - 29,10,29,3,1,3575.88,2990.0,5597.0,2990.0,282.9,282.9,417.3,340.3
10 - 29,10,29,3,2,1101.07,419.0,2300.0,610.1,221.4,221.4,288.5,1616.2
10 - 29,10,29,3,3,2543.19,1277.5,2607.0,2554.0,283.0,283.0,370.7,327.6
10 - 29,10,29,3,4,1687.87,1554.93,2250.0,1636.16,246.1,246.1,501.5,537.5
10 - 29,10,29,3,5,1212.51,999.93,2100.0,1025.03,192.5,192.5,409.5,597.9
10 - 29,10,29,3,6,3004.44,2898.0,5600.0,2951.01,284.2,284.2,337.2,377.8
10 - 29,10,29,3,7,341.97,49.0,2300.0,100.0,238.8,238.8,250.8,468.3
10 - 29,10,29,3,8,4387.15,3999.93,5600.0,4005.01,168.4,168.4,308.1,758.8
10 - 29,10,29,3,9,3464.81,3000.0,3825.0,3450.0,507.3,507.3,545.3,542.4
10 - 29,10,29,3,10,2487.06,2000.0,2539.0,2487.0,418.5,418.5,1109.1,448.7
10 - 29,10,29,3,11,1448.0,1200.0,1502.0,1450.0,515.3,515.3,1954.1,581.8
10 - 29,10,29,3,12,1446.8,1298.0,1502.0,1450.0,515.9,515.9,2016.5,548.9
10 - 29,10,29,3,13,842.7,700.0,902.0,850.0,544.7,544.7,2710.5,574.0
10 - 29,10,29,3,14,1441.94,1100.0,1502.0,1450.0,609.1,609.1,1594.0,637.5
10 - 29,10,29,3,15,2436.76,1500.0,2502.0,2449.99,489.3,489.3,838.8,505.8
10 - 29,10,29,3,16,5531.77,5000.0,5600.0,5542.99,425.6,425.6,661.4,685.4
10 - 29,10,29,3,17,5565.32,4753.0,5600.0,5599.99,444.3,444.3,586.3,663.2
10 - 29,10,29,3,18,14839.31,13905.0,14902.04,13999.0,478.9,478.9,881.9,577.8
10 - 29,10,29,3,19,14824.92,13910.0,14898.41,14849.99,389.6,389.6,1288.4,525.9
10 - 29,10,29,3,20,14747.76,10900.0,14898.78,10900.0,365.9,365.9,1560.2,452.1
10 - 29,10,29,3,21,14780.71,12890.0,14901.74,12899.0,388.8,388.8,1097.7,466.4
10 - 29,10,29,3,22,14776.23,12001.1,14905.67,14500.0,399.1,399.1,1054.2,575.2
10 - 29,10,29,3,23,12879.88,6450.01,14998.0,6450.01,375.2,375.2,1386.9,572.0
10 - 29,10,29,3,24,5320.01,4000.0,5600.0,5309.0,381.7,381.7,547.9,486.2
10 - 30,10,30,4,1,5488.32,4100.0,5591.72,5590.0,353.1,353.1,831.3,385.9
10 - 30,10,30,4,2,5009.66,3600.0,5109.0,5047.49,328.3,328.3,1497.9,359.4
10 - 30,10,30,4,3,5012.17,3100.0,5109.0,5109.0,336.2,336.2,1410.3,361.4
10 - 30,10,30,4,4,4683.43,3001.0,4766.0,4764.99,337.0,337.0,1714.1,356.7
10 - 30,10,30,4,5,4813.56,4300.0,4884.0,4882.99,332.9,332.9,1650.5,355.3
10 - 30,10,30,4,6,5421.27,3200.0,5578.0,5569.88,331.9,331.9,2941.1,349.6
10 - 30,10,30,4,7,4218.7,3602.22,4294.77,4282.76,336.8,336.8,2835.7,352.7
10 - 30,10,30,4,8,6726.27,2754.87,6887.19,6887.19,695.8,695.8,3858.0,1176.9
10 - 30,10,30,4,9,2987.91,2500.0,3110.0,3002.1,441.3,441.3,1087.5,1360.6
10 - 30,10,30,4,10,3742.24,2250.0,3750.0,3750.0,1040.5,1040.5,1621.5,1125.6
10 - 30,10,30,4,11,50.11,10.0,198.0,198.0,700.0,700.0,1185.9,2120.7
10 - 30,10,30,4,12,34.89,10.0,290.0,19.97,770.4,770.4,1285.4,2067.9
10 - 30,10,30,4,13,42.6,10.0,290.0,280.0,847.8,847.8,1380.5,2028.0
10 - 30,10,30,4,14,103.96,50.0,333.0,101.0,651.0,651.0,1416.1,1597.7
10 - 30,10,30,4,15,2547.78,2399.9,5000.0,3000.0,477.5,477.5,688.6,1822.0
10 - 30,10,30,4,16,5553.49,4700.0,5600.0,5600.0,883.5,883.5,1610.8,1610.7
10 - 30,10,30,4,17,5565.28,5000.0,5600.0,5600.0,625.9,625.9,809.3,1690.6
10 - 30,10,30,4,18,12655.77,10501.0,13101.0,13100.0,808.3,808.3,2571.6,1483.8
10 - 30,10,30,4,19,10603.29,9402.0,14999.0,10400.0,883.6,883.6,2171.2,1130.1
10 - 30,10,30,4,20,9295.99,7551.0,10000.0,9316.97,888.3,888.3,2673.8,1159.6
10 - 30,10,30,4,21,13195.09,1316.99,15000.0,13200.0,834.7,834.7,1723.1,1100.7
10 - 30,10,30,4,22,14879.73,14200.0,15000.0,15000.0,607.3,607.3,1072.2,1305.8
10 - 30,10,30,4,23,7113.27,6203.0,15000.0,7141.0,648.1,648.1,1172.1,1466.1
10 - 30,10,30,4,24,6037.51,4500.0,6900.0,6212.0,642.6,642.6,1154.9,1315.2
10 - 31,10,31,5,1,5599.99,5590.0,5600.0,5600.0,86.9,86.9,86.9,545.1
10 - 31,10,31,5,2,4715.08,2600.0,4886.87,2600.0,82.4,82.4,308.7,96.9
10 - 31,10,31,5,3,4484.97,2285.5,4601.0,2285.5,111.3,111.3,415.1,125.2
10 - 31,10,31,5,4,4159.49,2141.0,4279.87,2141.0,87.7,87.7,377.1,97.2
10 - 31,10,31,5,5,4473.13,2294.0,4586.87,4556.0,89.5,89.5,360.2,105.1
10 - 31,10,31,5,6,5358.22,2049.0,5570.0,2049.0,106.0,106.0,821.6,133.2
10 - 31,10,31,5,7,5600.0,5600.0,5600.0,5600.0,249.2,249.2,249.2,469.8
10 - 31,10,31,5,8,6897.05,6870.0,6900.0,6900.0,355.1,355.1,355.1,787.2
10 - 31,10,31,5,9,6887.96,6500.0,6900.0,6500.0,400.0,400.0,400.0,510.1
10 - 31,10,31,5,10,6856.15,5785.0,6900.0,6899.0,201.0,201.0,614.0,282.4
10 - 31,10,31,5,11,5405.39,4000.0,6900.0,5259.0,266.7,266.7,751.4,320.8
10 - 31,10,31,5,12,4039.59,3001.0,4800.0,3836.0,329.2,329.2,856.5,467.9
10 - 31,10,31,5,13,3306.03,1500.0,5600.0,1500.0,371.9,371.9,1087.7,450.7
10 - 31,10,31,5,14,3506.07,2609.0,5599.0,3254.0,392.0,392.0,855.4,578.4
10 - 31,10,31,5,15,5027.88,4800.0,5100.1,5059.0,242.7,242.7,1097.0,351.4
10 - 31,10,31,5,16,5600.0,5600.0,5600.0,5600.0,967.5,967.5,967.5,1157.8
10 - 31,10,31,5,17,5600.0,5600.0,5600.0,5600.0,1185.0,1185.0,1185.0,1690.0
10 - 31,10,31,5,18,14988.98,13000.0,15000.0,14899.0,516.7,516.7,919.1,746.3
10 - 31,10,31,5,19,14992.9,13001.0,15000.0,14999.98,710.4,710.4,760.5,1001.3
10 - 31,10,31,5,20,14997.79,14000.0,15000.0,14999.8,686.9,686.9,755.0,882.3
10 - 31,10,31,5,21,14993.31,14200.0,15000.0,14999.99,569.6,569.6,1295.7,709.6
10 - 31,10,31,5,22,14993.17,13003.0,15000.0,14999.95,459.4,459.4,1885.3,584.7
10 - 31,10,31,5,23,14985.93,14795.0,15000.0,14999.92,224.8,224.8,3621.5,278.1
10 - 31,10,31,5,24,6899.78,6891.0,6900.0,6899.99,775.9,775.9,1153.8,934.9
11 - 1,11,1,6,1,5328.88,4450.0,5500.0,5457.0,129.3,129.3,984.9,165.6
11 - 1,11,1,6,2,354.35,250.0,999.0,999.0,172.0,172.0,425.1,787.9
11 - 1,11,1,6,3,55.55,29.0,200.0,49.0,348.3,348.3,689.2,674.0
11 - 1,11,1,6,4,19.78,10.0,101.0,20.01,492.6,492.6,950.4,549.0
11 - 1,11,1,6,5,28.26,10.0,199.0,25.0,450.1,450.1,876.1,684.5
11 - 1,11,1,6,6,64.99,50.0,200.0,52.0,297.8,297.8,605.7,574.1
11 - 1,11,1,6,7,365.42,285.0,500.0,301.01,150.2,150.2,388.8,576.8
11 - 1,11,1,6,8,962.53,910.0,1500.0,1500.0,503.5,503.5,913.9,752.6
11 - 1,11,1,6,9,2452.76,1500.0,2523.5,2450.0,704.2,704.2,1437.7,743.4
11 - 1,11,1,6,10,2931.56,2050.0,3020.99,2933.0,518.5,518.5,2050.2,539.4
11 - 1,11,1,6,11,2820.33,2000.0,2935.5,2850.0,430.1,430.1,3368.8,450.8
11 - 1,11,1,6,12,2876.29,2000.0,2952.9,2895.0,324.6,324.6,3622.0,385.8
11 - 1,11,1,6,13,2395.09,1500.0,2493.9,2445.0,350.4,350.4,3005.3,395.1
11 - 1,11,1,6,14,2415.82,2250.0,2499.0,2450.0,338.7,338.7,2221.5,357.5
11 - 1,11,1,6,15,2966.39,2350.0,3049.8,2990.0,295.9,295.9,1353.7,313.1
11 - 1,11,1,6,16,3737.28,3000.0,3825.0,3674.88,334.1,334.1,550.2,352.6
11 - 1,11,1,6,17,5579.19,5000.01,5600.0,5596.5,415.0,415.0,656.0,433.3
11 - 1,11,1,6,18,14689.53,10000.0,15000.0,14900.0,419.8,419.8,1061.6,472.9
11 - 1,11,1,6,19,14565.36,11000.0,14950.0,14879.96,383.2,383.2,1380.2,455.8
11 - 1,11,1,6,20,14568.81,11067.0,15000.0,14936.47,392.0,392.0,1397.0,427.5
11 - 1,11,1,6,21,14505.49,11552.0,15000.0,14858.99,398.6,398.6,1284.2,434.7
11 - 1,11,1,6,22,13916.03,5799.6,14448.99,5799.6,373.6,373.6,2369.2,393.1
11 - 1,11,1,6,23,7461.8,5500.0,7740.0,7488.53,411.5,411.5,1378.5,556.7
11 - 1,11,1,6,24,5441.04,3605.12,5533.0,5532.0,387.0,387.0,552.7,444.8
11 - 2,11,2,7,1,5535.11,5200.0,5600.0,5500.0,137.4,137.4,418.6,154.0
11 - 2,11,2,7,2,3402.29,3299.0,3500.1,3379.0,161.0,161.0,295.0,189.0
11 - 2,11,2,7,3,447.46,379.0,1000.0,408.0,83.5,83.5,240.8,282.2
11 - 2,11,2,7,4,176.65,50.0,398.99,349.0,75.2,75.2,314.1,334.0
11 - 2,11,2,7,5,173.63,80.0,398.99,95.01,153.4,153.4,371.8,399.6
11 - 2,11,2,7,6,763.49,515.0,1500.0,1500.0,145.5,145.5,197.6,499.5
11 - 2,11,2,7,7,245.25,105.0,500.0,117.0,116.2,116.2,256.4,1022.7
11 - 2,11,2,7,8,709.7,620.0,1500.0,1500.0,236.2,236.2,284.1,420.2
11 - 2,11,2,7,9,1151.04,949.0,6900.0,1200.0,327.5,327.5,382.9,494.5
11 - 2,11,2,7,10,3327.36,3300.0,3330.0,3330.0,412.2,412.2,607.1,446.6
11 - 2,11,2,7,11,3070.14,2550.09,3075.0,3073.99,480.1,480.1,860.1,547.1
11 - 2,11,2,7,12,2847.52,2699.0,2850.0,2849.99,527.0,527.0,965.6,573.7
11 - 2,11,2,7,13,2841.18,2699.0,2845.0,2843.99,452.1,452.1,1067.9,514.5
11 - 2,11,2,7,14,2839.83,2510.3,2845.0,2844.97,399.1,399.1,1502.2,485.0
11 - 2,11,2,7,15,2159.61,2076.0,2163.0,2162.99,324.6,324.6,854.6,337.8
11 - 2,11,2,7,16,4146.85,3954.3,5600.0,4034.99,249.7,249.7,383.9,299.3
11 - 2,11,2,7,17,5590.41,4541.0,5600.0,5487.99,335.4,335.4,433.0,357.0
11 - 2,11,2,7,18,13678.69,11300.0,13999.99,13999.98,206.9,206.9,371.1,279.1
11 - 2,11,2,7,19,13627.71,12000.0,14000.0,13993.99,156.9,156.9,362.7,265.6
11 - 2,11,2,7,20,14196.28,12876.0,14777.0,14476.99,128.3,128.3,502.8,210.4
11 - 2,11,2,7,21,13714.64,7500.0,14884.0,7500.0,60.4,60.4,701.0,79.0
