Month,Day,Hour,Temperature_2m,Shortwave_Radiation
2,10,9,-9.6,4.0
2,10,10,-8.9,77.0
2,10,11,-7.0,198.0
2,10,12,-6.1,308.0
2,10,13,-4.9,354.0
2,10,14,-4.4,356.0
2,10,15,-4.2,323.0
2,10,16,-4.2,252.0
2,10,17,-4.5,163.0
2,10,18,-5.5,60.0
2,10,19,-6.0,3.0
2,10,20,-6.4,0.0
2,10,21,-7.3,0.0
2,10,22,-7.5,0.0
2,10,23,-7.8,0.0
2,11,0,-8.2,0.0
2,11,1,-8.2,0.0
2,11,2,-8.1,0.0
2,11,3,-8.2,0.0
2,11,4,-8.3,0.0
2,11,5,-8.3,0.0
2,11,6,-8.5,0.0
2,11,7,-8.6,0.0
2,11,8,-8.8,0.0
2,11,9,-8.9,3.0
2,11,10,-8.8,34.0
2,11,11,-8.4,80.0
2,11,12,-7.7,131.0
2,11,13,-6.7,177.0
2,11,14,-5.8,209.0
2,11,15,-5.3,220.0
2,11,16,-5.0,166.0
2,11,17,-5.1,92.0
2,11,18,-5.1,39.0
2,11,19,-5.5,3.0
2,11,20,-5.8,0.0
2,11,21,-6.2,0.0
2,11,22,-6.4,0.0
2,11,23,-6.6,0.0
2,12,0,-6.8,0.0
2,12,1,-7.0,0.0
2,12,2,-7.1,0.0
2,12,3,-7.2,0.0
2,12,4,-7.3,0.0
2,12,5,-7.4,0.0
2,12,6,-7.8,0.0
2,12,7,-7.7,0.0
2,12,8,-7.8,0.0
2,12,9,-7.9,3.0
2,12,10,-7.6,35.0
2,12,11,-7.1,94.0
2,12,12,-6.9,155.0
2,12,13,-6.1,214.0
2,12,14,-5.7,226.0
2,12,15,-4.7,265.0
2,12,16,-4.6,240.0
2,12,17,-4.7,170.0
2,12,18,-4.8,73.0
2,12,19,-5.7,5.0
2,12,20,-6.1,0.0
2,12,21,-7.1,0.0
2,12,22,-7.4,0.0
2,12,23,-7.7,0.0
2,13,0,-8.3,0.0
2,13,1,-8.4,0.0
2,13,2,-8.8,0.0
2,13,3,-9.0,0.0
2,13,4,-9.2,0.0
2,13,5,-9.3,0.0
2,13,6,-9.7,0.0
2,13,7,-9.7,0.0
2,13,8,-9.9,0.0
2,13,9,-10.0,6.0
2,13,10,-9.2,76.0
2,13,11,-7.9,178.0
2,13,12,-6.3,283.0
2,13,13,-4.6,331.0
2,13,14,-3.0,369.0
2,13,15,-0.8,344.0
2,13,16,-0.3,255.0
2,13,17,-0.2,136.0
2,13,18,0.0,60.0
2,13,19,-0.9,5.0
2,13,20,-1.7,0.0
2,13,21,-2.1,0.0
2,13,22,-2.7,0.0
2,13,23,-2.9,0.0
2,14,0,-2.4,0.0
2,14,1,-2.7,0.0
2,14,2,-2.6,0.0
2,14,3,-2.3,0.0
2,14,4,-2.4,0.0
2,14,5,-2.5,0.0
2,14,6,-2.7,0.0
2,14,7,-2.8,0.0
2,14,8,-2.8,0.0
2,14,9,-2.4,6.0
2,14,10,-1.9,53.0
2,14,11,-0.6,135.0
2,14,12,0.4,188.0
2,14,13,1.5,239.0
2,14,14,2.6,316.0
2,14,15,4.7,304.0
2,14,16,4.8,208.0
2,14,17,4.3,87.0
2,14,18,3.8,40.0
2,14,19,2.1,2.0
2,14,20,1.0,0.0
2,14,21,0.7,0.0
2,14,22,0.4,0.0
2,14,23,0.2,0.0
2,15,0,0.2,0.0
2,15,1,-0.1,0.0
2,15,2,-0.4,0.0
2,15,3,-0.9,0.0
2,15,4,-1.8,0.0
2,15,5,-2.7,0.0
2,15,6,-4.1,0.0
2,15,7,-5.2,0.0
2,15,8,-5.3,0.0
2,15,9,-5.4,8.0
2,15,10,-5.0,72.0
2,15,11,-4.4,208.0
2,15,12,-4.0,307.0
2,15,13,-3.4,348.0
2,15,14,-2.8,357.0
2,15,15,-2.4,291.0
2,15,16,-2.3,251.0
2,15,17,-2.4,166.0
2,15,18,-2.7,56.0
2,15,19,-3.1,5.0
2,15,20,-3.6,0.0
2,15,21,-4.2,0.0
2,15,22,-4.6,0.0
2,15,23,-4.8,0.0
2,16,0,-5.4,0.0
2,16,1,-6.1,0.0
2,16,2,-6.6,0.0
2,16,3,-6.3,0.0
2,16,4,-6.4,0.0
2,16,5,-6.6,0.0
2,16,6,-7.0,0.0
2,16,7,-6.6,0.0
2,16,8,-6.0,0.0
2,16,9,-5.9,10.0
2,16,10,-5.1,94.0
2,16,11,-4.1,199.0
2,16,12,-3.5,310.0
2,16,13,-2.9,345.0
2,16,14,-3.0,285.0
2,16,15,-2.6,319.0
2,16,16,-2.1,251.0
2,16,17,-2.0,169.0
2,16,18,-2.4,81.0
2,16,19,-3.0,8.0
2,16,20,-3.6,0.0
2,16,21,-4.4,0.0
2,16,22,-4.9,0.0
2,16,23,-5.4,0.0
2,17,0,-6.5,0.0
2,17,1,-7.3,0.0
2,17,2,-7.9,0.0
2,17,3,-8.7,0.0
2,17,4,-8.9,0.0
2,17,5,-8.9,0.0
2,17,6,-9.4,0.0
2,17,7,-9.3,0.0
2,17,8,-9.2,0.0
2,17,9,-9.2,10.0
2,17,10,-8.2,85.0
2,17,11,-7.1,196.0
2,17,12,-5.4,303.0
2,17,13,-4.8,309.0
2,17,14,-4.5,246.0
2,17,15,-3.7,247.0
2,17,16,-3.6,266.0
2,17,17,-3.6,181.0
2,17,18,-3.5,77.0
2,17,19,-4.1,9.0
2,17,20,-4.6,0.0
2,17,21,-5.9,0.0
2,17,22,-6.6,0.0
2,17,23,-7.3,0.0
2,18,0,-8.2,0.0
2,18,1,-8.8,0.0
2,18,2,-9.2,0.0
2,18,3,-9.8,0.0
2,18,4,-10.1,0.0
2,18,5,-10.3,0.0
2,18,6,-11.1,0.0
2,18,7,-11.1,0.0
2,18,8,-11.3,0.0
2,18,9,-11.4,14.0
2,18,10,-9.8,116.0
2,18,11,-8.0,254.0
2,18,12,-6.0,374.0
2,18,13,-4.6,455.0
2,18,14,-3.3,482.0
2,18,15,-2.0,456.0
2,18,16,-1.7,383.0
2,18,17,-1.7,264.0
2,18,18,-1.6,117.0
2,18,19,-2.0,10.0
2,18,20,-2.9,0.0
2,18,21,-3.8,0.0
2,18,22,-5.2,0.0
2,18,23,-6.6,0.0
2,19,0,-7.2,0.0
2,19,1,-7.6,0.0
2,19,2,-7.9,0.0
2,19,3,-8.6,0.0
2,19,4,-8.9,0.0
2,19,5,-9.3,0.0
2,19,6,-9.9,0.0
2,19,7,-10.2,0.0
2,19,8,-10.3,0.0
2,19,9,-10.2,16.0
2,19,10,-8.5,124.0
2,19,11,-5.6,266.0
2,19,12,-3.4,387.0
2,19,13,-2.3,446.0
2,19,14,-2.4,275.0
2,19,15,-1.9,213.0
2,19,16,-1.4,196.0
2,19,17,-1.4,147.0
2,19,18,-1.4,76.0
2,19,19,-3.1,14.0
2,19,20,-4.1,0.0
2,19,21,-4.5,0.0
2,19,22,-5.2,0.0
2,19,23,-5.8,0.0
2,20,0,-5.9,0.0
2,20,1,-5.9,0.0
2,20,2,-6.2,0.0
2,20,3,-6.0,0.0
2,20,4,-5.8,0.0
2,20,5,-5.6,0.0
2,20,6,-5.7,0.0
2,20,7,-5.8,0.0
2,20,8,-5.8,0.0
2,20,9,-5.9,12.0
2,20,10,-5.2,107.0
2,20,11,-4.3,217.0
2,20,12,-3.2,322.0
2,20,13,-2.6,306.0
2,20,14,-2.2,289.0
2,20,15,-1.6,246.0
2,20,16,-1.3,224.0
2,20,17,-1.4,163.0
2,20,18,-1.3,88.0
2,20,19,-2.2,14.0
2,20,20,-2.9,0.0
2,20,21,-4.0,0.0
2,20,22,-4.1,0.0
2,20,23,-4.8,0.0
2,21,0,-5.6,0.0
2,21,1,-6.1,0.0
2,21,2,-6.7,0.0
2,21,3,-7.3,0.0
2,21,4,-8.0,0.0
2,21,5,-8.8,0.0
2,21,6,-10.0,0.0
2,21,7,-10.0,0.0
2,21,8,-10.2,0.0
2,21,9,-10.5,20.0
2,21,10,-9.0,132.0
2,21,11,-6.4,272.0
2,21,12,-4.2,392.0
2,21,13,-3.3,472.0
2,21,14,-2.4,493.0
2,21,15,-1.5,458.0
2,21,16,-1.5,390.0
2,21,17,-1.7,272.0
2,21,18,-1.9,131.0
2,21,19,-3.7,18.0
2,21,20,-4.9,0.0
2,21,21,-6.0,0.0
2,21,22,-6.4,0.0
2,21,23,-7.0,0.0
2,22,0,-7.6,0.0
2,22,1,-8.1,0.0
2,22,2,-8.3,0.0
2,22,3,-8.7,0.0
2,22,4,-9.2,0.0
2,22,5,-9.5,0.0
2,22,6,-10.1,0.0
2,22,7,-10.4,0.0
2,22,8,-10.4,0.0
2,22,9,-10.5,18.0
2,22,10,-9.4,115.0
2,22,11,-7.8,246.0
2,22,12,-5.3,380.0
2,22,13,-3.6,464.0
2,22,14,-2.2,495.0
2,22,15,-0.8,469.0
2,22,16,-0.7,394.0
2,22,17,-1.0,275.0
2,22,18,-1.3,131.0
2,22,19,-3.0,19.0
2,22,20,-4.1,0.0
2,22,21,-5.1,0.0
2,22,22,-5.8,0.0
2,22,23,-6.6,0.0
2,23,0,-7.2,0.0
2,23,1,-7.9,0.0
2,23,2,-8.5,0.0
2,23,3,-8.7,0.0
2,23,4,-9.1,0.0
2,23,5,-9.4,0.0
2,23,6,-10.0,0.0
2,23,7,-10.3,0.0
2,23,8,-10.6,0.0
2,23,9,-10.5,22.0
2,23,10,-9.4,130.0
2,23,11,-7.6,266.0
2,23,12,-4.0,386.0
2,23,13,-1.8,469.0
2,23,14,0.3,502.0
2,23,15,2.5,478.0
2,23,16,2.9,402.0
2,23,17,2.8,282.0
2,23,18,2.4,138.0
2,23,19,-0.2,21.0
2,23,20,-2.1,0.0
2,23,21,-3.8,0.0
2,23,22,-5.0,0.0
2,23,23,-5.9,0.0
2,24,0,-6.4,0.0
2,24,1,-7.0,0.0
2,24,2,-7.4,0.0
2,24,3,-7.4,0.0
2,24,4,-7.7,0.0
2,24,5,-8.0,0.0
2,24,6,-8.3,0.0
2,24,7,-8.6,0.0
2,24,8,-8.9,0.0
2,24,9,-9.0,25.0
2,24,10,-7.5,135.0
2,24,11,-4.4,272.0
2,24,12,-1.4,393.0
2,24,13,1.1,475.0
2,24,14,3.2,506.0
2,24,15,5.3,483.0
2,24,16,5.8,408.0
2,24,17,5.7,289.0
2,24,18,5.2,144.0
2,24,19,2.5,24.0
2,24,20,1.1,0.0
2,24,21,-0.3,0.0
2,24,22,-1.0,0.0
2,24,23,-1.9,0.0
2,25,0,-2.2,0.0
2,25,1,-3.3,0.0
2,25,2,-4.3,0.0
2,25,3,-4.3,0.0
2,25,4,-4.6,0.0
2,25,5,-4.7,0.0
2,25,6,-3.8,0.0
2,25,7,-4.0,0.0
2,25,8,-4.1,0.0
2,25,9,-3.8,22.0
2,25,10,-2.7,105.0
2,25,11,0.7,203.0
2,25,12,2.5,318.0
2,25,13,4.2,420.0
2,25,14,5.4,499.0
2,25,15,6.6,491.0
2,25,16,6.7,413.0
2,25,17,6.4,292.0
2,25,18,5.8,148.0
2,25,19,2.8,25.0
2,25,20,1.1,0.0
2,25,21,0.1,0.0
2,25,22,-0.7,0.0
2,25,23,-1.5,0.0
2,26,0,-2.3,0.0
2,26,1,-2.8,0.0
2,26,2,-3.2,0.0
2,26,3,-3.9,0.0
2,26,4,-4.1,0.0
2,26,5,-4.3,0.0
2,26,6,-4.9,0.0
2,26,7,-5.0,0.0
2,26,8,-5.3,0.0
2,26,9,-5.6,29.0
2,26,10,-3.9,147.0
2,26,11,-1.5,286.0
2,26,12,1.3,404.0
2,26,13,3.5,486.0
2,26,14,5.2,518.0
2,26,15,8.0,493.0
2,26,16,8.3,417.0
2,26,17,8.3,296.0
2,26,18,7.8,150.0
2,26,19,4.6,27.0
2,26,20,2.5,0.0
2,26,21,1.5,0.0
2,26,22,0.7,0.0
2,26,23,-0.0,0.0
2,27,0,-0.6,0.0
2,27,1,-1.0,0.0
2,27,2,-1.4,0.0
2,27,3,-2.3,0.0
2,27,4,-2.5,0.0
2,27,5,-2.9,0.0
2,27,6,-3.7,0.0
2,27,7,-4.1,0.0
2,27,8,-4.4,0.0
2,27,9,-4.2,29.0
2,27,10,-2.3,136.0
2,27,11,-0.6,266.0
2,27,12,0.6,386.0
2,27,13,2.2,409.0
2,27,14,3.2,407.0
2,27,15,5.0,422.0
2,27,16,5.3,373.0
2,27,17,5.6,272.0
2,27,18,5.1,136.0
2,27,19,3.5,25.0
2,27,20,2.7,0.0
2,27,21,2.4,0.0
2,27,22,1.8,0.0
2,27,23,1.6,0.0
2,28,0,1.8,0.0
2,28,1,1.5,0.0
2,28,2,1.4,0.0
2,28,3,1.7,0.0
2,28,4,1.6,0.0
2,28,5,1.4,0.0
2,28,6,1.3,0.0
2,28,7,0.9,0.0
2,28,8,0.8,0.0
2,28,9,1.3,15.0
2,28,10,2.2,68.0
2,28,11,3.2,131.0
2,28,12,3.8,183.0
2,28,13,4.9,211.0
2,28,14,5.8,229.0
2,28,15,5.6,188.0
2,28,16,5.9,162.0
2,28,17,5.6,128.0
2,28,18,5.2,64.0
2,28,19,4.4,8.0
2,28,20,3.9,0.0
2,28,21,3.6,0.0
2,28,22,3.3,0.0
2,28,23,3.1,0.0
3,1,0,2.7,0.0
3,1,1,2.3,0.0
3,1,2,2.0,0.0
3,1,3,1.9,0.0
3,1,4,1.9,0.0
3,1,5,1.7,0.0
3,1,6,2.0,0.0
3,1,7,1.9,0.0
3,1,8,1.8,0.0
3,1,9,1.9,13.0
3,1,10,2.4,51.0
3,1,11,3.3,93.0
3,1,12,3.9,163.0
3,1,13,4.4,130.0
3,1,14,4.8,144.0
3,1,15,5.0,142.0
3,1,16,5.4,155.0
3,1,17,5.4,133.0
3,1,18,5.0,69.0
3,1,19,3.9,15.0
3,1,20,3.2,0.0
3,1,21,2.6,0.0
3,1,22,2.3,0.0
3,1,23,2.0,0.0
3,2,0,1.8,0.0
3,2,1,1.4,0.0
3,2,2,1.4,0.0
3,2,3,1.3,0.0
3,2,4,1.2,0.0
3,2,5,1.3,0.0
3,2,6,0.9,0.0
3,2,7,0.6,0.0
3,2,8,0.3,0.0
3,2,9,0.3,14.0
3,2,10,0.8,70.0
3,2,11,1.4,135.0
3,2,12,1.7,128.0
3,2,13,2.1,126.0
3,2,14,2.6,136.0
3,2,15,2.6,196.0
3,2,16,2.5,161.0
3,2,17,2.6,125.0
3,2,18,2.5,76.0
3,2,19,1.5,26.0
3,2,20,1.0,0.0
3,2,21,0.9,0.0
3,2,22,0.5,0.0
3,2,23,0.4,0.0
3,3,0,0.2,0.0
3,3,1,0.1,0.0
3,3,2,0.0,0.0
3,3,3,-0.0,0.0
3,3,4,-0.2,0.0
3,3,5,-0.4,0.0
3,3,6,-0.3,0.0
3,3,7,-0.3,0.0
3,3,8,-0.1,0.0
3,3,9,0.3,18.0
3,3,10,0.7,52.0
3,3,11,1.7,175.0
3,3,12,2.1,170.0
3,3,13,3.0,194.0
3,3,14,3.6,251.0
3,3,15,3.3,201.0
3,3,16,3.6,145.0
3,3,17,3.4,106.0
3,3,18,3.7,59.0
3,3,19,2.7,26.0
3,3,20,1.6,0.0
3,3,21,0.9,0.0
3,3,22,0.8,0.0
3,3,23,0.9,0.0
3,4,0,0.4,0.0
3,4,1,0.5,0.0
3,4,2,0.3,0.0
3,4,3,0.2,0.0
3,4,4,0.3,0.0
3,4,5,0.6,0.0
3,4,6,1.1,0.0
3,4,7,1.3,0.0
3,4,8,1.2,0.0
3,4,9,2.0,41.0
3,4,10,3.3,160.0
3,4,11,4.7,284.0
3,4,12,6.7,386.0
3,4,13,8.2,519.0
3,4,14,9.4,552.0
3,4,15,10.9,527.0
3,4,16,11.3,447.0
3,4,17,11.3,324.0
3,4,18,11.9,178.0
3,4,19,9.4,42.0
3,4,20,7.1,0.0
3,4,21,5.3,0.0
3,4,22,4.1,0.0
3,4,23,2.8,0.0
3,5,0,1.9,0.0
3,5,1,1.3,0.0
3,5,2,1.2,0.0
3,5,3,0.6,0.0
3,5,4,0.1,0.0
3,5,5,0.0,0.0
3,5,6,-0.4,0.0
3,5,7,-0.8,0.0
3,5,8,-1.0,0.0
3,5,9,-0.5,52.0
3,5,10,1.7,188.0
3,5,11,5.8,335.0
3,5,12,10.6,459.0
3,5,13,13.1,544.0
3,5,14,14.5,575.0
3,5,15,15.7,550.0
3,5,16,16.2,470.0
3,5,17,16.2,343.0
3,5,18,16.2,190.0
3,5,19,13.1,48.0
3,5,20,10.1,0.0
3,5,21,7.5,0.0
3,5,22,5.6,0.0
3,5,23,4.1,0.0
3,6,0,3.6,0.0
3,6,1,2.3,0.0
3,6,2,1.7,0.0
3,6,3,1.4,0.0
3,6,4,1.1,0.0
3,6,5,0.9,0.0
3,6,6,0.5,0.0
3,6,7,0.0,0.0
3,6,8,-0.3,0.0
3,6,9,0.1,56.0
3,6,10,2.7,192.0
3,6,11,7.5,337.0
3,6,12,11.4,458.0
3,6,13,14.4,543.0
3,6,14,16.5,574.0
3,6,15,19.0,548.0
3,6,16,19.5,471.0
3,6,17,19.5,348.0
3,6,18,19.7,194.0
3,6,19,15.3,51.0
3,6,20,13.0,0.0
3,6,21,11.8,0.0
3,6,22,9.3,0.0
3,6,23,7.0,0.0
3,7,0,5.3,0.0
3,7,1,3.9,0.0
3,7,2,3.2,0.0
3,7,3,1.2,0.0
3,7,4,0.5,0.0
3,7,5,0.2,0.0
3,7,6,-1.3,0.0
3,7,7,-1.7,0.0
3,7,8,-1.7,1.0
3,7,9,-1.3,57.0
3,7,10,1.9,182.0
3,7,11,7.5,315.0
3,7,12,12.1,433.0
3,7,13,14.8,533.0
3,7,14,16.7,568.0
3,7,15,18.5,546.0
3,7,16,18.6,444.0
3,7,17,18.6,315.0
3,7,18,18.4,189.0
3,7,19,15.1,47.0
3,7,20,12.6,0.0
3,7,21,10.9,0.0
3,7,22,9.5,0.0
3,7,23,8.5,0.0
3,8,0,6.3,0.0
3,8,1,5.2,0.0
3,8,2,4.3,0.0
3,8,3,3.3,0.0
3,8,4,2.6,0.0
3,8,5,1.8,0.0
3,8,6,0.5,0.0
3,8,7,-0.4,0.0
3,8,8,-1.3,1.0
3,8,9,-0.6,62.0
3,8,10,2.8,192.0
3,8,11,6.6,341.0
3,8,12,9.5,467.0
3,8,13,11.9,552.0
3,8,14,13.4,583.0
3,8,15,16.1,553.0
3,8,16,16.5,470.0
3,8,17,16.6,340.0
3,8,18,16.7,192.0
3,8,19,13.4,53.0
3,8,20,10.5,0.0
3,8,21,9.1,0.0
3,8,22,7.9,0.0
3,8,23,7.0,0.0
3,9,0,5.6,0.0
3,9,1,4.8,0.0
3,9,2,4.3,0.0
3,9,3,3.7,0.0
3,9,4,3.0,0.0
3,9,5,2.1,0.0
3,9,6,1.0,0.0
3,9,7,0.4,0.0
3,9,8,-0.0,1.0
3,9,9,-0.1,64.0
3,9,10,2.7,193.0
3,9,11,5.8,327.0
3,9,12,8.0,445.0
3,9,13,10.5,542.0
3,9,14,13.0,587.0
3,9,15,16.5,556.0
3,9,16,17.4,483.0
3,9,17,17.8,333.0
3,9,18,17.5,151.0
3,9,19,14.6,41.0
3,9,20,11.7,0.0
3,9,21,9.8,0.0
3,9,22,8.5,0.0
3,9,23,7.9,0.0
3,10,0,6.6,0.0
3,10,1,5.9,0.0
3,10,2,5.2,0.0
3,10,3,3.6,0.0
3,10,4,3.0,0.0
3,10,5,2.4,0.0
3,10,6,1.3,0.0
3,10,7,0.8,0.0
3,10,8,0.4,2.0
3,10,9,0.7,72.0
3,10,10,4.1,212.0
3,10,11,7.3,359.0
3,10,12,9.8,470.0
3,10,13,12.8,543.0
3,10,14,15.1,567.0
3,10,15,18.4,553.0
3,10,16,19.1,481.0
3,10,17,19.3,360.0
3,10,18,18.9,209.0
3,10,19,15.9,62.0
3,10,20,13.1,0.0
3,10,21,12.2,0.0
3,10,22,10.0,0.0
3,10,23,9.0,0.0
3,11,0,9.2,0.0
3,11,1,8.4,0.0
3,11,2,8.2,0.0
3,11,3,7.1,0.0
3,11,4,6.5,0.0
3,11,5,6.5,0.0
3,11,6,5.3,0.0
3,11,7,5.5,0.0
3,11,8,6.4,2.0
3,11,9,7.1,67.0
3,11,10,10.7,178.0
3,11,11,15.1,316.0
3,11,12,17.6,453.0
3,11,13,19.0,525.0
3,11,14,20.1,525.0
3,11,15,20.3,383.0
3,11,16,20.2,354.0
3,11,17,19.5,196.0
3,11,18,18.7,83.0
3,11,19,16.5,24.0
3,11,20,14.6,0.0
3,11,21,12.7,0.0
3,11,22,12.1,0.0
3,11,23,11.0,0.0
3,12,0,10.1,0.0
3,12,1,9.5,0.0
3,12,2,9.0,0.0
3,12,3,8.3,0.0
3,12,4,8.3,0.0
3,12,5,9.3,0.0
3,12,6,8.4,0.0
3,12,7,6.9,0.0
3,12,8,5.7,3.0
3,12,9,6.2,72.0
3,12,10,9.2,186.0
3,12,11,12.0,283.0
3,12,12,13.7,333.0
3,12,13,15.1,378.0
3,12,14,16.6,371.0
3,12,15,17.4,316.0
3,12,16,18.3,404.0
3,12,17,18.4,327.0
3,12,18,18.4,204.0
3,12,19,16.5,61.0
3,12,20,14.1,1.0
3,12,21,12.3,0.0
3,12,22,10.3,0.0
3,12,23,9.1,0.0
3,13,0,8.3,0.0
3,13,1,7.9,0.0
3,13,2,7.8,0.0
3,13,3,7.3,0.0
3,13,4,6.8,0.0
3,13,5,6.3,0.0
3,13,6,5.4,0.0
3,13,7,5.6,0.0
3,13,8,6.8,2.0
3,13,9,7.2,28.0
3,13,10,8.9,127.0
3,13,11,10.0,221.0
3,13,12,10.4,138.0
3,13,13,11.8,181.0
3,13,14,13.3,212.0
3,13,15,16.0,264.0
3,13,16,17.5,311.0
3,13,17,19.0,290.0
3,13,18,18.8,165.0
3,13,19,17.1,65.0
3,13,20,15.5,1.0
3,13,21,13.6,0.0
3,13,22,12.5,0.0
3,13,23,12.2,0.0
3,14,0,11.3,0.0
3,14,1,11.1,0.0
3,14,2,10.9,0.0
3,14,3,10.9,0.0
3,14,4,10.5,0.0
3,14,5,10.0,0.0
3,14,6,10.0,0.0
3,14,7,9.6,0.0
3,14,8,8.7,5.0
3,14,9,8.9,94.0
3,14,10,11.3,238.0
3,14,11,14.1,397.0
3,14,12,16.5,465.0
3,14,13,17.7,551.0
3,14,14,18.2,463.0
3,14,15,18.7,298.0
3,14,16,18.6,217.0
3,14,17,18.4,146.0
3,14,18,17.6,106.0
3,14,19,16.3,22.0
3,14,20,14.7,0.0
3,14,21,13.6,0.0
3,14,22,12.7,0.0
3,14,23,12.3,0.0
3,15,0,11.6,0.0
3,15,1,10.9,0.0
3,15,2,10.6,0.0
3,15,3,10.3,0.0
3,15,4,10.4,0.0
3,15,5,10.5,0.0
3,15,6,10.0,0.0
3,15,7,9.8,0.0
3,15,8,9.7,2.0
3,15,9,9.6,30.0
3,15,10,9.6,123.0
3,15,11,9.3,187.0
3,15,12,8.6,186.0
3,15,13,8.1,173.0
3,15,14,8.1,149.0
3,15,15,6.2,103.0
3,15,16,5.8,105.0
3,15,17,5.1,91.0
3,15,18,3.9,42.0
3,15,19,3.6,16.0
3,15,20,3.2,0.0
3,15,21,2.9,0.0
3,15,22,3.0,0.0
3,15,23,2.9,0.0
3,16,0,2.8,0.0
3,16,1,2.7,0.0
3,16,2,2.4,0.0
3,16,3,2.0,0.0
3,16,4,1.9,0.0
3,16,5,1.8,0.0
3,16,6,1.3,0.0
3,16,7,1.3,0.0
3,16,8,1.2,1.0
3,16,9,1.2,18.0
3,16,10,1.6,70.0
3,16,11,2.0,122.0
3,16,12,1.9,123.0
3,16,13,2.5,141.0
3,16,14,2.7,118.0
3,16,15,2.9,116.0
3,16,16,3.0,89.0
3,16,17,3.0,43.0
3,16,18,2.8,26.0
3,16,19,2.6,11.0
3,16,20,2.4,0.0
3,16,21,2.2,0.0
3,16,22,1.9,0.0
3,16,23,1.5,0.0
3,17,0,1.0,0.0
3,17,1,1.0,0.0
3,17,2,0.8,0.0
3,17,3,0.5,0.0
3,17,4,0.6,0.0
3,17,5,0.7,0.0
3,17,6,0.6,0.0
3,17,7,0.6,0.0
3,17,8,0.6,3.0
3,17,9,1.0,35.0
3,17,10,1.6,94.0
3,17,11,2.5,173.0
3,17,12,3.9,345.0
3,17,13,4.7,336.0
3,17,14,4.7,338.0
3,17,15,3.3,183.0
3,17,16,2.7,148.0
3,17,17,1.7,125.0
3,17,18,-0.1,92.0
3,17,19,-0.3,36.0
3,17,20,-0.9,2.0
3,17,21,-1.0,0.0
3,17,22,-0.8,0.0
3,17,23,-1.3,0.0
3,18,0,-1.8,0.0
3,18,1,-2.1,0.0
3,18,2,-2.3,0.0
3,18,3,-3.0,0.0
3,18,4,-3.6,0.0
3,18,5,-4.1,0.0
3,18,6,-4.6,0.0
3,18,7,-4.8,0.0
3,18,8,-4.9,11.0
3,18,9,-4.0,124.0
3,18,10,-2.8,291.0
3,18,11,-1.3,448.0
3,18,12,0.2,574.0
3,18,13,1.2,651.0
3,18,14,1.8,674.0
3,18,15,2.1,641.0
3,18,16,2.2,554.0
3,18,17,2.1,422.0
3,18,18,2.1,258.0
3,18,19,0.8,93.0
3,18,20,-0.4,4.0
3,18,21,-0.9,0.0
3,18,22,-0.9,0.0
3,18,23,-0.7,0.0
3,19,0,-0.5,0.0
3,19,1,-0.3,0.0
3,19,2,0.0,0.0
3,19,3,0.5,0.0
3,19,4,0.7,0.0
3,19,5,0.7,0.0
3,19,6,0.9,0.0
3,19,7,0.8,0.0
3,19,8,0.8,6.0
3,19,9,1.9,63.0
3,19,10,2.9,152.0
3,19,11,4.4,306.0
3,19,12,6.0,502.0
3,19,13,7.2,627.0
3,19,14,8.0,659.0
3,19,15,8.7,631.0
3,19,16,8.7,546.0
3,19,17,8.4,416.0
3,19,18,8.4,257.0
3,19,19,7.1,96.0
3,19,20,5.3,4.0
3,19,21,4.0,0.0
3,19,22,2.8,0.0
3,19,23,1.4,0.0
3,20,0,0.5,0.0
3,20,1,0.1,0.0
3,20,2,-0.2,0.0
3,20,3,-1.2,0.0
3,20,4,-1.9,0.0
3,20,5,-2.4,0.0
3,20,6,-3.2,0.0
3,20,7,-3.6,0.0
3,20,8,-3.8,14.0
3,20,9,-1.9,121.0
3,20,10,2.5,280.0
3,20,11,5.7,434.0
3,20,12,8.9,560.0
3,20,13,10.1,640.0
3,20,14,11.2,662.0
3,20,15,12.3,631.0
3,20,16,12.7,548.0
3,20,17,12.8,420.0
3,20,18,13.4,259.0
3,20,19,11.4,99.0
3,20,20,8.8,5.0
3,20,21,7.1,0.0
3,20,22,6.1,0.0
3,20,23,4.9,0.0
3,21,0,3.2,0.0
3,21,1,2.5,0.0
3,21,2,1.6,0.0
3,21,3,0.5,0.0
3,21,4,-1.1,0.0
3,21,5,-2.5,0.0
3,21,6,-3.1,0.0
3,21,7,-3.2,0.0
3,21,8,-3.1,15.0
3,21,9,-0.7,124.0
3,21,10,3.7,286.0
3,21,11,7.3,445.0
3,21,12,9.8,574.0
3,21,13,11.8,657.0
3,21,14,13.0,683.0
3,21,15,14.5,651.0
3,21,16,14.8,568.0
3,21,17,14.8,436.0
3,21,18,15.2,272.0
3,21,19,12.9,105.0
3,21,20,10.1,6.0
3,21,21,8.7,0.0
3,21,22,6.2,0.0
3,21,23,4.0,0.0
3,22,0,3.3,0.0
3,22,1,3.3,0.0
3,22,2,1.1,0.0
3,22,3,-1.4,0.0
3,22,4,-1.7,0.0
3,22,5,-1.8,0.0
3,22,6,-2.4,0.0
3,22,7,-2.6,0.0
3,22,8,-2.4,17.0
3,22,9,-0.3,128.0
3,22,10,3.9,287.0
3,22,11,6.5,442.0
3,22,12,8.9,565.0
3,22,13,11.0,642.0
3,22,14,12.8,669.0
3,22,15,14.8,641.0
