Date,Month,Day,Hour,global_tilted_irradiance_instant,Temperature_2m,Shortwave_Radiation,Dayofweek,Base,Peak,Offpeak,Min_Price,Max_Price,Avg_Weighted_Price
11 - 29,11,29,20,0.0,5.5,0.0,6,6117.31,7206.12,5028.5,1962.0,13000.0,6541.41
11 - 29,11,29,21,0.0,5.6,0.0,6,6117.31,7206.12,5028.5,1962.0,13000.0,6541.41
11 - 29,11,29,22,0.0,5.7,0.0,6,6117.31,7206.12,5028.5,1962.0,13000.0,6541.41
11 - 29,11,29,23,0.0,6.1,0.0,6,6117.31,7206.12,5028.5,1962.0,13000.0,6541.41
11 - 30,11,30,0,0.0,6.1,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,1,0.0,6.0,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,2,0.0,5.8,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,3,0.0,5.7,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,4,0.0,5.6,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,5,0.0,5.5,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,6,0.0,5.2,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,7,19.054405,5.2,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,8,45.766617,5.1,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,9,71.536674,4.9,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,10,79.029945,5.0,8.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,11,103.73167,5.1,21.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,12,71.931915,5.1,30.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,13,33.608887,5.4,49.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,14,8.617224,5.6,56.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,15,0.0,5.5,36.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,16,0.0,5.6,27.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,17,0.0,5.5,11.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,18,0.0,5.2,1.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,19,0.0,5.1,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,20,0.0,4.9,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,21,0.0,4.8,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,22,0.0,4.8,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
11 - 30,11,30,23,0.0,4.8,0.0,7,6772.86,8034.24,5511.48,500.0,14903.39,7376.74
12 - 1,12,1,0,0.0,4.7,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,1,0.0,4.6,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,2,0.0,4.5,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,3,0.0,4.5,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,4,0.0,4.5,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,5,0.0,4.4,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,6,0.0,4.3,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,7,9.674021,4.3,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,8,26.39791,4.4,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,9,34.789833,4.3,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,10,40.014244,4.5,8.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,11,30.394176,4.8,25.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,12,31.395447,4.9,49.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,13,22.847612,5.1,59.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,14,6.2598295,5.2,70.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,15,0.0,5.3,57.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,16,0.0,5.2,40.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,17,0.0,5.1,16.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,18,0.0,5.0,1.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,19,0.0,5.0,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,20,0.0,5.0,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,21,0.0,5.1,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,22,0.0,5.0,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 1,12,1,23,0.0,5.0,0.0,1,7119.13,8073.0,6165.25,500.0,14785.0,7482.83
12 - 2,12,2,0,0.0,5.0,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,1,0.0,5.1,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,2,0.0,5.2,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,3,0.0,5.0,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,4,0.0,4.7,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,5,0.0,4.4,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,6,0.0,4.3,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,7,22.997334,4.2,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,8,68.019165,4.1,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,9,107.91382,4.1,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,10,117.26707,4.2,12.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,11,94.5056,4.6,37.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,12,76.24488,4.7,78.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,13,54.312355,5.2,101.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,14,10.525437,5.4,96.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,15,0.0,5.7,93.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,16,0.0,5.6,76.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,17,0.0,5.2,38.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,18,0.0,4.6,2.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,19,0.0,4.3,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,20,0.0,4.2,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,21,0.0,4.0,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,22,0.0,4.0,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 2,12,2,23,0.0,4.2,0.0,2,6613.17,7425.0,5801.33,1000.0,14156.0,6772.51
12 - 3,12,3,0,0.0,4.7,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,1,0.0,4.7,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,2,0.0,4.6,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,3,0.0,4.8,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,4,0.0,4.6,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,5,0.0,4.5,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,6,0.0,4.6,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,7,26.643164,4.5,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,8,54.284294,4.3,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,9,89.24542,4.6,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,10,78.21638,4.8,14.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,11,88.608,5.3,52.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,12,69.43536,5.5,80.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,13,29.195906,5.8,75.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,14,3.9234085,5.8,76.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,15,0.0,5.8,53.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,16,0.0,5.7,45.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,17,0.0,5.4,16.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,18,0.0,5.5,1.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,19,0.0,5.3,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,20,0.0,5.4,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,21,0.0,5.3,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,22,0.0,5.3,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 3,12,3,23,0.0,5.2,0.0,3,6020.5,7175.0,4866.0,1777.0,11500.0,6174.48
12 - 4,12,4,0,0.0,5.3,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,1,0.0,5.2,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,2,0.0,5.1,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,3,0.0,5.2,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,4,0.0,5.1,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,5,0.0,4.8,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,6,0.0,4.8,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,7,28.791716,4.8,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,8,68.54072,4.8,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,9,84.94335,5.0,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,10,108.47905,5.1,17.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,11,103.896576,5.5,53.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,12,67.615295,5.8,89.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,13,48.392395,6.2,119.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,14,12.126922,6.9,136.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,15,0.0,7.7,109.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,16,0.0,7.8,62.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,17,0.0,7.8,33.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,18,0.0,7.6,2.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,19,0.0,7.4,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,20,0.0,7.4,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,21,0.0,7.6,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,22,0.0,7.7,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 4,12,4,23,0.0,7.6,0.0,4,5626.38,6900.0,4352.75,1000.0,10000.0,5869.55
12 - 5,12,5,0,0.0,8.0,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,1,0.0,7.9,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,2,0.0,8.1,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,3,0.0,8.7,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,4,0.0,8.6,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,5,0.0,8.5,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,6,0.0,8.3,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,7,13.787245,7.9,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,8,44.16789,7.6,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,9,66.865814,7.5,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,10,82.13273,7.2,14.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,11,73.37245,7.2,38.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,12,52.12942,7.1,54.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,13,29.135628,7.0,55.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,14,4.859843,7.1,59.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,15,0.0,7.2,52.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,16,0.0,7.1,39.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,17,0.0,6.8,19.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,18,0.0,6.4,1.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,19,0.0,5.9,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,20,0.0,5.3,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,21,0.0,4.6,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,22,0.0,4.4,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 5,12,5,23,0.0,3.8,0.0,5,5359.0,6608.33,4109.67,1000.0,9000.0,5591.46
12 - 6,12,6,0,0.0,3.5,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,1,0.0,3.2,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,2,0.0,3.0,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,3,0.0,2.8,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,4,0.0,2.6,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,5,0.0,2.4,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,6,0.0,2.1,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,7,24.563177,1.8,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,8,53.70305,1.4,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,9,77.40691,0.9,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,10,85.088066,0.8,12.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,11,90.39953,0.8,36.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,12,67.79868,0.7,61.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,13,46.18136,0.7,72.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,14,8.580099,0.8,73.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,15,0.0,0.7,85.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,16,0.0,0.6,58.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,17,0.0,0.4,19.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,18,0.0,0.0,1.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,19,0.0,-0.1,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,20,0.0,-0.2,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,21,0.0,-0.1,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,22,0.0,-0.1,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 6,12,6,23,0.0,-0.1,0.0,6,5510.82,6483.23,4538.42,1500.0,9874.0,5686.7
12 - 7,12,7,0,0.0,0.0,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,1,0.0,0.1,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,2,0.0,0.2,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,3,0.0,0.3,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,4,0.0,0.2,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,5,0.0,0.2,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,6,0.0,0.2,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,7,21.443,0.2,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,8,58.549408,0.3,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,9,86.761345,0.3,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,10,107.395454,0.5,9.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,11,95.04373,0.7,28.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,12,90.47897,0.7,37.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,13,46.87539,1.1,59.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,14,8.503615,1.4,54.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,15,0.0,1.5,60.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,16,0.0,1.7,37.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,17,0.0,1.5,11.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,18,0.0,1.7,1.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,19,0.0,1.7,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,20,0.0,1.8,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,21,0.0,2.0,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,22,0.0,2.0,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 7,12,7,23,0.0,1.9,0.0,7,8220.83,8275.0,8166.67,5600.0,15000.0,8489.47
12 - 8,12,8,0,0.0,2.0,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,1,0.0,1.9,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,2,0.0,1.9,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,3,0.0,2.0,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,4,0.0,2.0,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,5,0.0,2.0,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,6,0.0,2.0,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,7,16.38275,2.0,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,8,43.432407,2.0,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,9,74.42048,2.0,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,10,85.28801,2.1,8.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,11,81.5883,2.4,30.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,12,83.81549,2.5,64.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,13,52.39894,3.0,85.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,14,10.168301,3.3,84.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,15,0.0,3.4,81.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,16,0.0,3.4,50.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,17,0.0,3.2,18.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,18,0.0,3.0,1.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,19,0.0,2.7,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,20,0.0,2.4,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,21,0.0,2.3,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,22,0.0,2.2,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 8,12,8,23,0.0,2.3,0.0,1,8220.83,8275.0,8166.67,5600.0,15000.0,8942.8
12 - 9,12,9,0,0.0,2.4,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,1,0.0,2.5,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,2,0.0,2.4,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,3,0.0,2.3,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,4,0.0,2.1,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,5,0.0,2.0,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,6,0.0,1.8,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,7,37.145103,1.5,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,8,78.01265,1.1,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,9,111.225075,1.1,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,10,135.50078,1.3,14.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,11,125.01765,1.6,45.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,12,102.31611,1.9,79.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,13,58.90679,2.8,120.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,14,13.76759,3.4,121.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,15,0.0,3.4,119.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,16,0.0,3.7,64.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,17,0.0,3.6,23.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,18,0.0,3.3,1.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,19,0.0,3.3,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,20,0.0,3.5,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,21,0.0,3.2,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,22,0.0,3.3,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 9,12,9,23,0.0,3.4,0.0,2,8220.83,8275.0,8166.67,5600.0,15000.0,8907.34
12 - 10,12,10,0,0.0,3.4,0.0,3,7807.92,8275.0,7340.83,3500.0,15000.0,8559.38
12 - 10,12,10,1,0.0,3.7,0.0,3,7807.92,8275.0,7340.83,3500.0,15000.0,8559.38
12 - 10,12,10,2,0.0,4.1,0.0,3,7807.92,8275.0,7340.83,3500.0,15000.0,8559.38
